register	pSampleID	pStart	boundary	surface	lexeme	lexemeBERT	permalink
明治・大正-教科書	60T小読1918_33B13	2250	I	うすあかい	薄赤い	薄赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_33B13,2250
明治・大正-教科書	60T小読1918_33B25	1900	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_33B25,1900
明治・大正-教科書	60T小読1918_33B25	3090	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_33B25,3090
明治・大正-教科書	60T小読1918_34A04	3030	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_34A04,3030
明治・大正-教科書	60T小読1918_34B01	550	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_34B01,550
明治・大正-教科書	60T小読1918_34B05	3420	I	赤し	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_34B05,3420
明治・大正-教科書	60T小読1918_34B06	4240	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_34B06,4240
明治・大正-教科書	60T小読1918_34B06	4340	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_34B06,4340
明治・大正-教科書	60T小読1918_34B06	4870	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_34B06,4870
明治・大正-教科書	60T小読1918_34B06	4970	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_34B06,4970
明治・大正-教科書	60T小読1918_35A08	1040	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_35A08,1040
明治・大正-教科書	60T小読1918_35A14	5600	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_35A14,5600
明治・大正-教科書	60T小読1918_35A21	1810	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_35A21,1810
明治・大正-教科書	60T小読1918_35B16	780	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_35B16,780
明治・大正-教科書	60T小読1918_36A27	2750	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_36A27,2750
明治・大正-教科書	60T小読1918_36B09	5220	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_36B09,5220
明治・大正-教科書	60T小読1933_41A01	390	B	あかい	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_41A01,390
明治・大正-教科書	60T小読1933_41A01	460	I	あかい	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_41A01,460
明治・大正-教科書	60T小読1933_41B12	1950	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_41B12,1950
明治・大正-教科書	60T小読1933_42A03	270	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_42A03,270
明治・大正-教科書	60T小読1933_42A07	1180	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_42A07,1180
明治・大正-教科書	60T小読1933_42A16	850	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_42A16,850
明治・大正-教科書	60T小読1933_42A19	590	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_42A19,590
明治・大正-教科書	60T小読1933_42A22	240	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_42A22,240
明治・大正-教科書	60T小読1933_42B13	820	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_42B13,820
明治・大正-教科書	60T小読1933_42B20	6110	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_42B20,6110
明治・大正-教科書	60T小読1933_43A05	5870	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_43A05,5870
明治・大正-教科書	60T小読1933_43A24	230	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_43A24,230
明治・大正-教科書	60T小読1933_43A24	380	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_43A24,380
明治・大正-教科書	60T小読1933_44A03	2930	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_44A03,2930
明治・大正-教科書	60T小読1933_44A11	3850	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_44A11,3850
明治・大正-教科書	60T小読1933_44A11	3900	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_44A11,3900
明治・大正-教科書	60T小読1933_44A12	1770	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_44A12,1770
明治・大正-教科書	60T小読1933_44A22	80	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_44A22,80
明治・大正-教科書	60T小読1933_44B03	6270	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_44B03,6270
明治・大正-教科書	60T小読1933_44B03	6370	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_44B03,6370
明治・大正-教科書	60T小読1933_44B03	6910	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_44B03,6910
明治・大正-教科書	60T小読1933_44B03	7000	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_44B03,7000
明治・大正-教科書	60T小読1933_44B13	6030	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_44B13,6030
明治・大正-教科書	60T小読1933_44B17	820	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_44B17,820
明治・大正-教科書	60T小読1933_45A19	2690	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_45A19,2690
明治・大正-教科書	60T小読1933_45A19	3910	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_45A19,3910
明治・大正-教科書	60T小読1933_45A19	5620	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_45A19,5620
明治・大正-教科書	60T小読1933_45B09	670	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_45B09,670
明治・大正-教科書	60T小読1933_45B11	4180	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_45B11,4180
明治・大正-教科書	60T小読1933_45B26	17860	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_45B26,17860
明治・大正-教科書	60T小読1933_46A04	18770	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_46A04,18770
明治・大正-教科書	60T小読1933_46A04	19060	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_46A04,19060
明治・大正-教科書	60T小読1933_46A04	19330	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_46A04,19330
明治・大正-教科書	60T小読1933_46A04	19760	I	赤かつ	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_46A04,19760
明治・大正-教科書	60T小読1933_46A04	21420	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_46A04,21420
明治・大正-教科書	60T小読1933_46A23	5400	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1933_46A23,5400
明治・大正-教科書	60T小読1941_51A01	10	B	あかい	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_51A01,10
明治・大正-教科書	60T小読1941_51A01	40	B	あかい	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_51A01,40
明治・大正-教科書	60T小読1941_51A01	14390	I	あかい	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_51A01,14390
明治・大正-教科書	60T小読1941_51B05	1730	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_51B05,1730
明治・大正-教科書	60T小読1941_51B05	3000	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_51B05,3000
明治・大正-教科書	60T小読1941_52A16	2530	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_52A16,2530
明治・大正-教科書	60T小読1941_52A17	600	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_52A17,600
明治・大正-教科書	60T小読1941_52A22	750	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_52A22,750
明治・大正-教科書	60T小読1941_52A24	240	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_52A24,240
明治・大正-教科書	60T小読1941_52B04	2030	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_52B04,2030
明治・大正-教科書	60T小読1941_52B10	7610	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_52B10,7610
明治・大正-教科書	60T小読1941_52B15	210	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_52B15,210
明治・大正-教科書	60T小読1941_52B15	6240	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_52B15,6240
明治・大正-教科書	60T小読1941_52B22	310	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_52B22,310
明治・大正-教科書	60T小読1941_52B23	580	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_52B23,580
明治・大正-教科書	60T小読1941_52B24	6010	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_52B24,6010
明治・大正-教科書	60T小読1941_53A04	9230	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_53A04,9230
明治・大正-教科書	60T小読1941_53A10	1630	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_53A10,1630
明治・大正-教科書	60T小読1941_53A17	590	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_53A17,590
明治・大正-教科書	60T小読1941_53B16	4110	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_53B16,4110
明治・大正-教科書	60T小読1941_53B16	10030	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_53B16,10030
明治・大正-教科書	60T小読1941_54A06	690	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_54A06,690
明治・大正-教科書	60T小読1941_54A11	6100	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_54A11,6100
明治・大正-教科書	60T小読1941_54A16	1900	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_54A16,1900
明治・大正-教科書	60T小読1941_54A22	70	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_54A22,70
明治・大正-教科書	60T小読1941_54B04	9150	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_54B04,9150
明治・大正-教科書	60T小読1941_54B12	6420	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_54B12,6420
明治・大正-教科書	60T小読1941_54B13	1140	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_54B13,1140
明治・大正-教科書	60T小読1941_54B14	840	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_54B14,840
明治・大正-教科書	60T小読1941_55A21	18100	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_55A21,18100
明治・大正-教科書	60T小読1941_55A22	15890	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_55A22,15890
明治・大正-教科書	60T小読1941_55A22	19570	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_55A22,19570
明治・大正-教科書	60T小読1941_55B05	4270	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_55B05,4270
明治・大正-教科書	60T小読1941_55B07	700	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_55B07,700
明治・大正-教科書	60T小読1941_55B10	18260	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_55B10,18260
明治・大正-教科書	60T小読1941_55B13	510	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_55B13,510
明治・大正-教科書	60T小読1941_56A16	5470	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_56A16,5470
明治・大正-教科書	60T小読1941_56A22	9900	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_56A22,9900
明治・大正-教科書	60T小読1941_56A25	1530	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_56A25,1530
明治・大正-教科書	60T小読1941_56B16	8620	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_56B16,8620
明治・大正-教科書	60T小読1941_56B22	5100	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_56B22,5100
明治・大正-教科書	60T小読1941_56B22	7820	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1941_56B22,7820
明治・大正-教科書	60T小読1947_61A04	130	I	あかい	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_61A04,130
明治・大正-教科書	60T小読1947_61A04	250	B	あかい	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_61A04,250
明治・大正-教科書	60T小読1947_61A04	310	I	あかい	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_61A04,310
明治・大正-教科書	60T小読1947_61A04	770	B	あかい	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_61A04,770
明治・大正-教科書	60T小読1947_61A04	1810	I	あかい	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_61A04,1810
明治・大正-教科書	60T小読1947_61A18	8440	I	あかい	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_61A18,8440
明治・大正-教科書	60T小読1947_61B01	2460	I	あかい	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_61B01,2460
明治・大正-教科書	60T小読1947_61B03	2290	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_61B03,2290
明治・大正-教科書	60T小読1947_62A05	6240	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_62A05,6240
明治・大正-教科書	60T小読1947_62A09	24250	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_62A09,24250
明治・大正-教科書	60T小読1947_62A09	33470	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_62A09,33470
明治・大正-教科書	60T小読1947_62B03	10480	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_62B03,10480
明治・大正-教科書	60T小読1947_62B07	1280	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_62B07,1280
明治・大正-教科書	60T小読1947_62B08	2560	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_62B08,2560
明治・大正-教科書	60T小読1947_62B08	2750	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_62B08,2750
明治・大正-教科書	60T小読1947_63A07	3790	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_63A07,3790
明治・大正-教科書	60T小読1947_63A09	11130	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_63A09,11130
明治・大正-教科書	60T小読1947_63A11	4710	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_63A11,4710
明治・大正-教科書	60T小読1947_63A11	5180	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_63A11,5180
明治・大正-教科書	60T小読1947_63A11	5560	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_63A11,5560
明治・大正-教科書	60T小読1947_63B02	26590	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_63B02,26590
明治・大正-教科書	60T小読1947_63B03	9840	I	うす赤く	薄赤い	薄赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_63B03,9840
明治・大正-教科書	60T小読1947_63B03	17330	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_63B03,17330
明治・大正-教科書	60T小読1947_63B11	25990	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_63B11,25990
明治・大正-教科書	60T小読1947_64A01	3700	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_64A01,3700
明治・大正-教科書	60T小読1947_64B01	15470	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_64B01,15470
明治・大正-教科書	60T小読1947_64B06	770	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_64B06,770
明治・大正-教科書	60T小読1947_64C01	150	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_64C01,150
明治・大正-教科書	60T小読1947_64C01	390	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_64C01,390
明治・大正-教科書	60T小読1947_64C01	550	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_64C01,550
明治・大正-教科書	60T小読1947_64C04	1320	I	あかし	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_64C04,1320
明治・大正-教科書	60T小読1947_64C06	30300	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_64C06,30300
明治・大正-教科書	60T小読1947_64C10	1190	B	赤いぬ	赤犬	[UNK]	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_64C10,1190
明治・大正-教科書	60T小読1947_64C10	2140	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_64C10,2140
明治・大正-教科書	60T小読1947_65A02	17530	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_65A02,17530
明治・大正-教科書	60T小読1947_65A06	26070	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_65A06,26070
明治・大正-教科書	60T小読1947_65B02	4200	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_65B02,4200
明治・大正-教科書	60T小読1947_65B04	810	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_65B04,810
明治・大正-教科書	60T小読1947_65B04	7880	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_65B04,7880
明治・大正-教科書	60T小読1947_65B04	9900	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_65B04,9900
明治・大正-教科書	60T小読1947_65B05	610	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_65B05,610
明治・大正-教科書	60T小読1947_65B07	2410	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_65B07,2410
明治・大正-教科書	60T小読1947_65B07	2440	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_65B07,2440
明治・大正-教科書	60T小読1947_65B09	14770	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_65B09,14770
明治・大正-教科書	60T小読1947_65C06	11390	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_65C06,11390
明治・大正-教科書	60T小読1947_65C08	14780	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1947_65C08,14780
